id,type,title,alt_text,area,system,collection,color,color_source,chip_description,shot_type,setting,market,date,quality,website_ready,tags,drive_path,web_copy
7aeb6a5e8da3,photo,Finished basement with tan full flake floor,Finished basement with tan and brown full flake floor coating and white painted block wall,basement,full_flake,,,,"small to medium tan, brown and gray chips on a warm beige base",finished,residential,,,3,False,basement; full flake; tan chips; brown chips; gray chips; finished floor; block wall; glossy finish,Basements (Full Broadcast)/IMG_4762.HEIC,m/7aeb6a5e8da3.jpg
768471359c17,photo,Basement with gray full flake floor,"Finished basement with glossy gray full flake floor coating, brick wall and HVAC units visible",basement,full_flake,,,,"gray, black and white chips, medium size",finished,residential,,,4,True,basement; full flake; gray chips; black and white chips; glossy floor; brick wall; finished floor; residential,Basements (Full Broadcast)/IMG_4763.HEIC,m/768471359c17.jpg
f3ae7ffc39be,photo,Worker clear-coating tan full flake basement floor,"Worker backrolling clear coat over a tan and brown full flake basement floor with support poles, full flake basement floor coating",basement,full_flake,,,,"tan, brown and black chips, medium size",in_progress,residential,,,4,False,basement; full flake; tan chips; brown chips; clear coat; backrolling; in progress; support poles; glossy floor,Basements (Full Broadcast)/IMG_4764.HEIC,m/f3ae7ffc39be.jpg
6f453d33cbe9,photo,Empty basement with gray full flake floor,"Finished basement with gray, white and black full flake floor and white painted brick walls",basement,full_flake,,,,"gray, white and black chips, small to medium size",finished,residential,,,4,True,basement; full flake; gray chips; white brick walls; glossy floor; empty room; finished,Basements (Full Broadcast)/IMG_4765.HEIC,m/6f453d33cbe9.jpg
b414fc083b4e,photo,Basement with light gray full flake floor,Finished basement with white painted brick walls and a light gray full flake garage style floor coating,basement,full_flake,,,,"light gray base with white, gray and black chips, small to medium size",finished,residential,,,4,True,basement; full flake; gray flakes; white brick walls; painted brick; small window; finished floor; glossy clear coat,Basements (Full Broadcast)/IMG_4766.HEIC,m/b414fc083b4e.jpg
86e71fdf4ab6,photo,Basement with light gray full flake floor,"Finished basement with light gray full flake floor coating, painted brick walls and black ceiling",basement,full_flake,,,,"white and light gray chips, small size",finished,residential,,,4,True,basement; full flake; light gray chips; painted brick walls; black ceiling; floor drain; empty room; full flake basement floor,Basements (Full Broadcast)/IMG_4768.HEIC,m/86e71fdf4ab6.jpg
16a5279a3a71,photo,Basement with light gray full flake floor,"Finished basement with glossy light gray full flake floor coating, painted brick walls and exposed black ceiling",basement,full_flake,,,,"light gray and beige chips with white and black flecks, small to medium size",finished,residential,,,4,True,basement; full flake; gray chips; beige chips; glossy floor; painted brick wall; exposed ceiling; floor drain; finished floor,Basements (Full Broadcast)/IMG_4770.HEIC,m/16a5279a3a71.jpg
b4a3fa05356c,photo,Basement utility room with tan full flake floor,"Finished basement utility room with a tan, cream and brown full flake floor, water heater, furnace and shelving, full flake basement floor coating",basement,full_flake,,,,"tan, cream and light brown chips, small to medium size",finished,residential,,,4,True,basement; utility room; full flake; tan chips; brown chips; water heater; furnace; floor drain; finished floor; shelving,Basements (Full Broadcast)/IMG_4932.JPG,m/b4a3fa05356c.jpg
c3ed825ed819,photo,Basement with tan full flake floor after renovation,"Finished basement with glossy tan full flake floor coating, exposed wall studs and glass block window",basement,full_flake,,,,"tan base with fine brown, black and white chips, small size",finished,residential,,,4,True,basement; full flake; tan chips; glossy floor; renovation; exposed studs; glass block window; finished floor; drop ceiling,Basements (Full Broadcast)/IMG_5146.JPG,m/c3ed825ed819.jpg
660bdef3c4a3,photo,Basement with light gray full flake floor,"Newly coated basement floor with light gray full flake finish, plastic sheeting and support poles visible, full flake basement floor coating",basement,full_flake,,,,"light gray base with gray, white, tan and black chips, small to medium size",finished,residential,,,4,False,basement; full flake; gray floor; support poles; plastic sheeting; finished floor; residential; gray white tan chips,Basements (Full Broadcast)/IMG_5404.JPG,m/660bdef3c4a3.jpg
05bc26b06f19,photo,Basement kitchen with tan full flake floor,"Finished basement with tan, brown and black flake floor, wood cabinets and a kitchenette, full flake basement floor coating",basement,full_flake,,,,"tan base with brown and black chips, small to medium size",finished,residential,,,4,True,basement; full flake; tan chips; brown chips; black chips; kitchenette; wood cabinets; finished floor; residential,Basements (Full Broadcast)/IMG_D7B1E68F741C-1.jpeg,m/05bc26b06f19.jpg
00952f38b69e,photo,Finished basement with tan full flake floor,"Basement with glossy tan full flake floor coating, storage shelves and water heater along the walls",basement,full_flake,,,,"warm tan and brown chips with black specks, small to medium size",finished,residential,,,4,False,basement; full flake; tan chips; brown chips; storage shelves; water heater; glossy floor; finished floor,Basements (Full Broadcast)/IMG_EF79FDFD43F3-1.jpeg,m/00952f38b69e.jpg
34b619178ba2,photo,Finished basement with gray full flake floor,"Finished basement with glossy full flake floor in gray, black and tan chips, white brick wall and black ceiling",basement,full_flake,Bagari Stone Effects,Pacific Coast,folder,"gray base with black, white and tan-gold chips, medium size",finished,residential,,,4,True,basement; full flake; gray floor; black chips; tan chips; white brick wall; exposed black ceiling; finished floor; glossy; epoxy flake floor,Basements (Full Broadcast)/Pacific Coast/Pacific Coast.jpg,m/34b619178ba2.jpg
6b7f7f4f7479,photo,Basement with gray full flake floor,"Finished basement with gray, white and black full flake floor coating, furnace and painted block walls",basement,full_flake,,Quartzite,folder,"gray, white and black chips, small to medium size",finished,residential,,,4,True,basement; full flake; gray chips; black chips; white chips; furnace; painted block walls; exposed ceiling; finished floor; floor drain,Basements (Full Broadcast)/Quartzite/Quartzite.jpeg,m/6b7f7f4f7479.jpg
12005a74596e,photo,Basement with Silverado full flake floor,"Finished basement with gray full flake metallic-look epoxy floor, support pole, glass block windows",basement,full_flake,,Silverado,folder,"silver-gray, black and white metallic-look chips, fine to medium size",finished,residential,,,4,True,basement; silverado; gray flakes; full flake; glass block windows; support pole; finished floor; wet bar; low light; residential,Basements (Full Broadcast)/Silverado/7BEB4EE7-CF5E-4D1E-8550-60A82BB01D1A.JPG,m/12005a74596e.jpg
3ae7e8777a4a,photo,Basement with gray full flake floor and fireplace,"Finished basement with glossy gray full flake floor coating, support pole, brick fireplace and kitchenette",basement,full_flake,,Silverado,folder,"gray base with white, gray and black chips, medium size",finished,residential,,,4,True,basement; full flake; gray floor; white gray black chips; fireplace; support pole; finished floor; glossy; basement remodel,Basements (Full Broadcast)/Silverado/B08F3CCB-786C-4805-A41D-776E6BD557E7.JPG,m/3ae7e8777a4a.jpg
cec773c6ceb2,photo,Basement with gray full flake floor,"Finished basement with gray full flake floor coating, white cabinets, brick fireplace and floor drain",basement,full_flake,,Silverado,folder,"gray, white and black chips, small size, on gray base",finished,residential,,2022-02-21,4,True,basement; full flake; gray floor; white cabinets; brick fireplace; floor drain; finished floor; gray white black chips,Basements (Full Broadcast)/Silverado/IMG_0269.JPG,m/cec773c6ceb2.jpg
1a73349fb486,photo,Basement with gray full flake floor and bar,"Finished basement with gray, white and black full flake floor, wood bar cabinets and wall decor; full flake basement floor coating",basement,full_flake,Bagari Stone Effects,Stone Crest,folder,"gray, white and black chips with scattered rust and orange accents, small to medium size",finished,residential,,,4,True,basement; full flake; gray chips; black chips; white chips; rust accents; bar area; finished floor; glossy; residential,Basements (Full Broadcast)/Stonecrest/Stonecrest.JPG,m/1a73349fb486.jpg
18aaa1ec3db3,photo,Charlotte cursive logo graphic,Charlotte logo in black cursive script,not_visible,not_applicable,,,,,graphic,,,,3,False,Birdeye asset; charlotte; logo; cursive; email logo; graphic,Birdeye Assets/Email Logos/Email Charlotte.png,m/18aaa1ec3db3.png
d332a43c82f1,photo,Cincinnati script email logo graphic,"Black script text reading Cincinnati on a white background, email logo graphic",not_visible,not_applicable,,,,,graphic,,,,3,False,Birdeye asset; logo; graphic; cincinnati; email asset; birdeye; script text; black and white,Birdeye Assets/Email Logos/Email Cincy.png,m/d332a43c82f1.png
8d22c7d2088b,photo,Columbus script logo graphic,Columbus script logo graphic on white background,not_visible,not_applicable,,,,,graphic,,,,4,False,Birdeye asset; columbus; script logo; email logo; text graphic; marketing asset,Birdeye Assets/Email Logos/Email Columbus.png,m/8d22c7d2088b.png
f5e96c1e7613,photo,Detroit script text graphic on white,"Black script lettering spelling Detroit on a white background, email logo graphic",not_visible,not_applicable,,,,,graphic,,,,4,False,Birdeye asset; detroit; script text; email logo; black and white; graphic,Birdeye Assets/Email Logos/Email Det.png,m/f5e96c1e7613.png
b295ef82f31a,photo,Indianapolis script text graphic,Indianapolis written in black script lettering on a white background.,not_visible,not_applicable,,,,,graphic,,,,3,False,Birdeye asset; indianapolis; script lettering; text graphic; email logo; black and white,Birdeye Assets/Email Logos/Email Indianapolis.png,m/b295ef82f31a.png
88f498f8ab9d,photo,Louisville script text graphic,"Black script text reading Louisville on a white background, email graphic",not_visible,not_applicable,,,,,graphic,,,,4,False,Birdeye asset; louisville; logo; script text; email asset; graphic,Birdeye Assets/Email Logos/Email Lou.png,m/88f498f8ab9d.png
83284626f0e2,photo,St Louis script logo graphic,"Black script lettering reading St Louis on a white background, email logo graphic",not_visible,not_applicable,,,,,graphic,,,,4,False,Birdeye asset; st louis; logo; script lettering; email asset; black and white; graphic,Birdeye Assets/Email Logos/Email STL.png,m/83284626f0e2.png
0137a00a31af,photo,Charlotte thank you review request graphic,GatorGuard Concrete Coatings Charlotte thank you graphic asking customers to leave a review,not_visible,not_applicable,,,,,graphic,,,2024-01-30,3,False,Birdeye asset; thank you graphic; review request; charlotte; gatorguard logo; gator mascot; social post; text graphic,Birdeye Assets/Thank You Text Pictures/Charlotte.jpg,m/0137a00a31af.jpg
8e30af89f267,photo,GatorGuard Charlotte thank you review graphic,GatorGuard Charlotte thank you graphic over dark full flake floor asking for a review,not_visible,not_applicable,,,,,graphic,,,,3,False,Birdeye asset; thank you; review request; biz asset; branded graphic; charlotte; text overlay,Birdeye Assets/Thank You Text Pictures/Charlotte.png,m/8e30af89f267.jpg
